Trial_Nr,Trial_Id,answer,cue,reaction_time,target,target_pos_match,XGazeError,End_Time,Exp_Subject_Id,Is_Fullscreen,Start_Time,label,target_pos,target_match,accuracy,error
82,54,A,invalid,380,rasoio,left_match,72.38186836,2021-12-20T13:23:15Z,339359,TRUE,2021-12-20T13:06:53Z,word,left,match,1,9.722222222222223
128,58,A,invalid,314,termometro,left_match,72.38186836,2021-12-20T13:23:15Z,339359,TRUE,2021-12-20T13:06:53Z,word,left,match,1,9.722222222222223
6,293,L,invalid,308,uva,right_mismatch,72.38186836,2021-12-20T13:23:15Z,339359,TRUE,2021-12-20T13:06:53Z,word,right,mismatch,1,10.416666666666668
14,288,L,invalid,318,rasoio,right_mismatch,72.38186836,2021-12-20T13:23:15Z,339359,TRUE,2021-12-20T13:06:53Z,word,right,mismatch,1,10.416666666666668
24,277,L,invalid,437,cervo,right_mismatch,72.38186836,2021-12-20T13:23:15Z,339359,TRUE,2021-12-20T13:06:53Z,word,right,mismatch,1,10.416666666666668
25,201,A,invalid,317,coniglio,left_mismatch,72.38186836,2021-12-20T13:23:15Z,339359,TRUE,2021-12-20T13:06:53Z,word,left,mismatch,1,10.416666666666668
27,278,L,invalid,376,chiave,right_mismatch,72.38186836,2021-12-20T13:23:15Z,339359,TRUE,2021-12-20T13:06:53Z,word,right,mismatch,1,10.416666666666668
43,203,A,invalid,388,mandorla,left_mismatch,72.38186836,2021-12-20T13:23:15Z,339359,TRUE,2021-12-20T13:06:53Z,word,left,mismatch,1,10.416666666666668
49,279,L,invalid,384,coniglio,right_mismatch,72.38186836,2021-12-20T13:23:15Z,339359,TRUE,2021-12-20T13:06:53Z,word,right,mismatch,1,10.416666666666668
84,282,L,invalid,321,melone,right_mismatch,72.38186836,2021-12-20T13:23:15Z,339359,TRUE,2021-12-20T13:06:53Z,word,right,mismatch,1,10.416666666666668
85,210,A,invalid,320,rasoio,left_mismatch,72.38186836,2021-12-20T13:23:15Z,339359,TRUE,2021-12-20T13:06:53Z,word,left,mismatch,1,10.416666666666668
95,290,L,invalid,318,telecomando,right_mismatch,72.38186836,2021-12-20T13:23:15Z,339359,TRUE,2021-12-20T13:06:53Z,word,right,mismatch,1,10.416666666666668
96,207,A,invalid,269,pinza,left_mismatch,72.38186836,2021-12-20T13:23:15Z,339359,TRUE,2021-12-20T13:06:53Z,word,left,mismatch,1,10.416666666666668
97,204,A,invalid,265,melone,left_mismatch,72.38186836,2021-12-20T13:23:15Z,339359,TRUE,2021-12-20T13:06:53Z,word,left,mismatch,1,10.416666666666668
98,274,L,invalid,325,banana,right_mismatch,72.38186836,2021-12-20T13:23:15Z,339359,TRUE,2021-12-20T13:06:53Z,word,right,mismatch,1,10.416666666666668
131,284,L,invalid,388,occhiali,right_mismatch,72.38186836,2021-12-20T13:23:15Z,339359,TRUE,2021-12-20T13:06:53Z,word,right,mismatch,1,10.416666666666668
137,280,L,invalid,328,frullatore,right_mismatch,72.38186836,2021-12-20T13:23:15Z,339359,TRUE,2021-12-20T13:06:53Z,word,right,mismatch,1,10.416666666666668
10,3,A,valid,450,cane,left_match,72.38186836,2021-12-20T13:23:15Z,339359,TRUE,2021-12-20T13:06:53Z,word,left,match,1,10.416666666666668
15,6,A,valid,381,coniglio,left_match,72.38186836,2021-12-20T13:23:15Z,339359,TRUE,2021-12-20T13:06:53Z,word,left,match,1,10.416666666666668
35,12,A,valid,318,pinza,left_match,72.38186836,2021-12-20T13:23:15Z,339359,TRUE,2021-12-20T13:06:53Z,word,left,match,1,10.416666666666668
46,8,A,valid,309,mandorla,left_match,72.38186836,2021-12-20T13:23:15Z,339359,TRUE,2021-12-20T13:06:53Z,word,left,match,1,10.416666666666668
53,2,A,valid,313,bicchiere,left_match,72.38186836,2021-12-20T13:23:15Z,339359,TRUE,2021-12-20T13:06:53Z,word,left,match,1,10.416666666666668
55,81,L,valid,367,cane,right_match,72.38186836,2021-12-20T13:23:15Z,339359,TRUE,2021-12-20T13:06:53Z,word,right,match,1,10.416666666666668
58,79,L,valid,387,banana,right_match,72.38186836,2021-12-20T13:23:15Z,339359,TRUE,2021-12-20T13:06:53Z,word,right,match,1,10.416666666666668
71,19,A,valid,147,termometro,left_match,72.38186836,2021-12-20T13:23:15Z,339359,TRUE,2021-12-20T13:06:53Z,word,left,match,1,10.416666666666668
73,83,L,valid,314,chiave,right_match,72.38186836,2021-12-20T13:23:15Z,339359,TRUE,2021-12-20T13:06:53Z,word,right,match,1,10.416666666666668
83,11,A,valid,396,occhiali,left_match,72.38186836,2021-12-20T13:23:15Z,339359,TRUE,2021-12-20T13:06:53Z,word,left,match,1,10.416666666666668
89,84,L,valid,265,coniglio,right_match,72.38186836,2021-12-20T13:23:15Z,339359,TRUE,2021-12-20T13:06:53Z,word,right,match,1,10.416666666666668
108,16,A,valid,253,tartaruga,left_match,72.38186836,2021-12-20T13:23:15Z,339359,TRUE,2021-12-20T13:06:53Z,word,left,match,1,10.416666666666668
109,92,L,valid,342,pomodoro,right_match,72.38186836,2021-12-20T13:23:15Z,339359,TRUE,2021-12-20T13:06:53Z,word,right,match,1,10.416666666666668
117,13,A,valid,378,pistola,left_match,72.38186836,2021-12-20T13:23:15Z,339359,TRUE,2021-12-20T13:06:53Z,word,left,match,1,10.416666666666668
138,4,A,valid,777,cervo,left_match,72.38186836,2021-12-20T13:23:15Z,339359,TRUE,2021-12-20T13:06:53Z,word,left,match,1,10.416666666666668
8,253,L,valid,508,termometro,right_mismatch,72.38186836,2021-12-20T13:23:15Z,339359,TRUE,2021-12-20T13:06:53Z,word,right,mismatch,1,12.5
16,236,L,valid,260,bicchiere,right_mismatch,72.38186836,2021-12-20T13:23:15Z,339359,TRUE,2021-12-20T13:06:53Z,word,right,mismatch,1,12.5
20,174,A,valid,327,telefono,left_mismatch,72.38186836,2021-12-20T13:23:15Z,339359,TRUE,2021-12-20T13:06:53Z,word,left,mismatch,1,12.5
23,238,L,valid,313,cervo,right_mismatch,72.38186836,2021-12-20T13:23:15Z,339359,TRUE,2021-12-20T13:06:53Z,word,right,mismatch,1,12.5
30,167,A,valid,438,occhiali,left_mismatch,72.38186836,2021-12-20T13:23:15Z,339359,TRUE,2021-12-20T13:06:53Z,word,left,mismatch,1,12.5
42,175,A,valid,317,termometro,left_mismatch,72.38186836,2021-12-20T13:23:15Z,339359,TRUE,2021-12-20T13:06:53Z,word,left,mismatch,1,12.5
66,163,A,valid,148,frullatore,left_mismatch,72.38186836,2021-12-20T13:23:15Z,339359,TRUE,2021-12-20T13:06:53Z,word,left,mismatch,1,12.5
69,245,L,valid,324,occhiali,right_mismatch,72.38186836,2021-12-20T13:23:15Z,339359,TRUE,2021-12-20T13:06:53Z,word,right,mismatch,1,12.5
86,247,L,valid,341,pistola,right_mismatch,72.38186836,2021-12-20T13:23:15Z,339359,TRUE,2021-12-20T13:06:53Z,word,right,mismatch,1,12.5
91,157,A,valid,193,banana,left_mismatch,72.38186836,2021-12-20T13:23:15Z,339359,TRUE,2021-12-20T13:06:53Z,word,left,mismatch,1,12.5
101,243,L,valid,331,melone,right_mismatch,72.38186836,2021-12-20T13:23:15Z,339359,TRUE,2021-12-20T13:06:53Z,word,right,mismatch,1,12.5
107,168,A,valid,313,pinza,left_mismatch,72.38186836,2021-12-20T13:23:15Z,339359,TRUE,2021-12-20T13:06:53Z,word,left,mismatch,1,12.5
112,160,A,valid,272,cervo,left_mismatch,72.38186836,2021-12-20T13:23:15Z,339359,TRUE,2021-12-20T13:06:53Z,word,left,mismatch,1,12.5
113,172,A,valid,327,tartaruga,left_mismatch,72.38186836,2021-12-20T13:23:15Z,339359,TRUE,2021-12-20T13:06:53Z,word,left,mismatch,1,12.5
121,170,A,valid,194,pomodoro,left_mismatch,72.38186836,2021-12-20T13:23:15Z,339359,TRUE,2021-12-20T13:06:53Z,word,left,mismatch,1,12.5
126,239,L,valid,383,chiave,right_mismatch,72.38186836,2021-12-20T13:23:15Z,339359,TRUE,2021-12-20T13:06:53Z,word,right,mismatch,1,12.5
132,249,L,valid,249,rasoio,right_mismatch,72.38186836,2021-12-20T13:23:15Z,339359,TRUE,2021-12-20T13:06:53Z,word,right,mismatch,1,12.5
135,176,A,valid,384,uva,left_mismatch,72.38186836,2021-12-20T13:23:15Z,339359,TRUE,2021-12-20T13:06:53Z,word,left,mismatch,1,12.5
5,44,A,invalid,400,chiave,left_match,19.52718894,2021-12-20T13:30:13Z,339373,TRUE,2021-12-20T13:06:26Z,word,left,match,1,12.5
6,40,A,invalid,461,banana,left_match,19.52718894,2021-12-20T13:30:13Z,339373,TRUE,2021-12-20T13:06:26Z,word,left,match,1,12.5
15,123,L,invalid,483,coniglio,right_match,19.52718894,2021-12-20T13:30:13Z,339373,TRUE,2021-12-20T13:06:26Z,word,right,match,1,12.5
21,129,L,invalid,484,pinza,right_match,19.52718894,2021-12-20T13:30:13Z,339373,TRUE,2021-12-20T13:06:26Z,word,right,match,1,12.5
22,58,A,invalid,485,termometro,left_match,19.52718894,2021-12-20T13:30:13Z,339373,TRUE,2021-12-20T13:06:26Z,word,left,match,1,12.5
30,120,L,invalid,452,cane,right_match,19.52718894,2021-12-20T13:30:13Z,339373,TRUE,2021-12-20T13:06:26Z,word,right,match,1,12.5
33,136,L,invalid,502,termometro,right_match,19.52718894,2021-12-20T13:30:13Z,339373,TRUE,2021-12-20T13:06:26Z,word,right,match,1,12.5
36,54,A,invalid,465,rasoio,left_match,19.52718894,2021-12-20T13:30:13Z,339373,TRUE,2021-12-20T13:06:26Z,word,left,match,1,12.5
64,56,A,invalid,475,telecomando,left_match,19.52718894,2021-12-20T13:30:13Z,339373,TRUE,2021-12-20T13:06:26Z,word,left,match,1,12.5
68,51,A,invalid,469,pinza,left_match,19.52718894,2021-12-20T13:30:13Z,339373,TRUE,2021-12-20T13:06:26Z,word,left,match,1,12.5
75,48,A,invalid,478,melone,left_match,19.52718894,2021-12-20T13:30:13Z,339373,TRUE,2021-12-20T13:06:26Z,word,left,match,1,12.5
77,49,A,invalid,399,mucca,left_match,19.52718894,2021-12-20T13:30:13Z,339373,TRUE,2021-12-20T13:06:26Z,word,left,match,1,12.5
91,119,L,invalid,383,bicchiere,right_match,19.52718894,2021-12-20T13:30:13Z,339373,TRUE,2021-12-20T13:06:26Z,word,right,match,1,12.5
113,135,L,invalid,551,telefono,right_match,19.52718894,2021-12-20T13:30:13Z,339373,TRUE,2021-12-20T13:06:26Z,word,right,match,1,12.5
119,122,L,invalid,468,chiave,right_match,19.52718894,2021-12-20T13:30:13Z,339373,TRUE,2021-12-20T13:06:26Z,word,right,match,1,12.5
125,118,L,invalid,452,banana,right_match,19.52718894,2021-12-20T13:30:13Z,339373,TRUE,2021-12-20T13:06:26Z,word,right,match,1,12.5
127,41,A,invalid,522,bicchiere,left_match,19.52718894,2021-12-20T13:30:13Z,339373,TRUE,2021-12-20T13:06:26Z,word,left,match,1,12.5
142,130,L,invalid,546,pistola,right_match,19.52718894,2021-12-20T13:30:13Z,339373,TRUE,2021-12-20T13:06:26Z,word,right,match,1,12.5
25,202,A,invalid,452,frullatore,left_mismatch,19.52718894,2021-12-20T13:30:13Z,339373,TRUE,2021-12-20T13:06:26Z,word,left,mismatch,1,11.11111111111111
32,207,A,invalid,519,pinza,left_mismatch,19.52718894,2021-12-20T13:30:13Z,339373,TRUE,2021-12-20T13:06:26Z,word,left,mismatch,1,11.11111111111111
38,213,A,invalid,449,telefono,left_mismatch,19.52718894,2021-12-20T13:30:13Z,339373,TRUE,2021-12-20T13:06:26Z,word,left,mismatch,1,11.11111111111111
42,278,L,invalid,423,chiave,right_mismatch,19.52718894,2021-12-20T13:30:13Z,339373,TRUE,2021-12-20T13:06:26Z,word,right,mismatch,1,11.11111111111111
44,201,A,invalid,483,coniglio,left_mismatch,19.52718894,2021-12-20T13:30:13Z,339373,TRUE,2021-12-20T13:06:26Z,word,left,mismatch,1,11.11111111111111
48,279,L,invalid,379,coniglio,right_mismatch,19.52718894,2021-12-20T13:30:13Z,339373,TRUE,2021-12-20T13:06:26Z,word,right,mismatch,1,11.11111111111111
50,286,L,invalid,514,pistola,right_mismatch,19.52718894,2021-12-20T13:30:13Z,339373,TRUE,2021-12-20T13:06:26Z,word,right,mismatch,1,11.11111111111111
52,282,L,invalid,435,melone,right_mismatch,19.52718894,2021-12-20T13:30:13Z,339373,TRUE,2021-12-20T13:06:26Z,word,right,mismatch,1,11.11111111111111
54,289,L,invalid,448,tartaruga,right_mismatch,19.52718894,2021-12-20T13:30:13Z,339373,TRUE,2021-12-20T13:06:26Z,word,right,mismatch,1,11.11111111111111
71,204,A,invalid,496,melone,left_mismatch,19.52718894,2021-12-20T13:30:13Z,339373,TRUE,2021-12-20T13:06:26Z,word,left,mismatch,1,11.11111111111111
88,275,L,invalid,467,bicchiere,right_mismatch,19.52718894,2021-12-20T13:30:13Z,339373,TRUE,2021-12-20T13:06:26Z,word,right,mismatch,1,11.11111111111111
108,281,L,invalid,465,mandorla,right_mismatch,19.52718894,2021-12-20T13:30:13Z,339373,TRUE,2021-12-20T13:06:26Z,word,right,mismatch,1,11.11111111111111
109,284,L,invalid,451,occhiali,right_mismatch,19.52718894,2021-12-20T13:30:13Z,339373,TRUE,2021-12-20T13:06:26Z,word,right,mismatch,1,11.11111111111111
121,276,L,invalid,449,cane,right_mismatch,19.52718894,2021-12-20T13:30:13Z,339373,TRUE,2021-12-20T13:06:26Z,word,right,mismatch,1,11.11111111111111
123,285,L,invalid,414,pinza,right_mismatch,19.52718894,2021-12-20T13:30:13Z,339373,TRUE,2021-12-20T13:06:26Z,word,right,mismatch,1,11.11111111111111
144,283,L,invalid,452,mucca,right_mismatch,19.52718894,2021-12-20T13:30:13Z,339373,TRUE,2021-12-20T13:06:26Z,word,right,mismatch,1,11.11111111111111
16,3,A,valid,635,cane,left_match,19.52718894,2021-12-20T13:30:13Z,339373,TRUE,2021-12-20T13:06:26Z,word,left,match,1,11.805555555555555
19,2,A,valid,636,bicchiere,left_match,19.52718894,2021-12-20T13:30:13Z,339373,TRUE,2021-12-20T13:06:26Z,word,left,match,1,11.805555555555555
24,80,L,valid,534,bicchiere,right_match,19.52718894,2021-12-20T13:30:13Z,339373,TRUE,2021-12-20T13:06:26Z,word,right,match,1,11.805555555555555
27,9,A,valid,432,melone,left_match,19.52718894,2021-12-20T13:30:13Z,339373,TRUE,2021-12-20T13:06:26Z,word,left,match,1,11.805555555555555
35,94,L,valid,464,tartaruga,right_match,19.52718894,2021-12-20T13:30:13Z,339373,TRUE,2021-12-20T13:06:26Z,word,right,match,1,11.805555555555555
40,19,A,valid,550,termometro,left_match,19.52718894,2021-12-20T13:30:13Z,339373,TRUE,2021-12-20T13:06:26Z,word,left,match,1,11.805555555555555
41,15,A,valid,451,rasoio,left_match,19.52718894,2021-12-20T13:30:13Z,339373,TRUE,2021-12-20T13:06:26Z,word,left,match,1,11.805555555555555
43,4,A,valid,493,cervo,left_match,19.52718894,2021-12-20T13:30:13Z,339373,TRUE,2021-12-20T13:06:26Z,word,left,match,1,11.805555555555555
53,88,L,valid,551,mucca,right_match,19.52718894,2021-12-20T13:30:13Z,339373,TRUE,2021-12-20T13:06:26Z,word,right,match,1,11.805555555555555
59,93,L,valid,518,rasoio,right_match,19.52718894,2021-12-20T13:30:13Z,339373,TRUE,2021-12-20T13:06:26Z,word,right,match,1,11.805555555555555
69,98,L,valid,404,uva,right_match,19.52718894,2021-12-20T13:30:13Z,339373,TRUE,2021-12-20T13:06:26Z,word,right,match,1,11.805555555555555
79,83,L,valid,445,chiave,right_match,19.52718894,2021-12-20T13:30:13Z,339373,TRUE,2021-12-20T13:06:26Z,word,right,match,1,11.805555555555555
86,90,L,valid,348,pinza,right_match,19.52718894,2021-12-20T13:30:13Z,339373,TRUE,2021-12-20T13:06:26Z,word,right,match,1,11.805555555555555
104,97,L,valid,534,termometro,right_match,19.52718894,2021-12-20T13:30:13Z,339373,TRUE,2021-12-20T13:06:26Z,word,right,match,1,11.805555555555555
117,86,L,valid,380,mandorla,right_match,19.52718894,2021-12-20T13:30:13Z,339373,TRUE,2021-12-20T13:06:26Z,word,right,match,1,11.805555555555555
133,12,A,valid,471,pinza,left_match,19.52718894,2021-12-20T13:30:13Z,339373,TRUE,2021-12-20T13:06:26Z,word,left,match,1,11.805555555555555
134,92,L,valid,473,pomodoro,right_match,19.52718894,2021-12-20T13:30:13Z,339373,TRUE,2021-12-20T13:06:26Z,word,right,match,1,11.805555555555555
3,170,A,valid,469,pomodoro,left_mismatch,19.52718894,2021-12-20T13:30:13Z,339373,TRUE,2021-12-20T13:06:26Z,word,left,mismatch,1,9.722222222222223
4,161,A,valid,611,chiave,left_mismatch,19.52718894,2021-12-20T13:30:13Z,339373,TRUE,2021-12-20T13:06:26Z,word,left,mismatch,1,9.722222222222223
10,240,L,valid,616,coniglio,right_mismatch,19.52718894,2021-12-20T13:30:13Z,339373,TRUE,2021-12-20T13:06:26Z,word,right,mismatch,1,9.722222222222223
13,175,A,valid,625,termometro,left_mismatch,19.52718894,2021-12-20T13:30:13Z,339373,TRUE,2021-12-20T13:06:26Z,word,left,mismatch,1,9.722222222222223
26,235,L,valid,485,banana,right_mismatch,19.52718894,2021-12-20T13:30:13Z,339373,TRUE,2021-12-20T13:06:26Z,word,right,mismatch,1,9.722222222222223
28,165,A,valid,415,melone,left_mismatch,19.52718894,2021-12-20T13:30:13Z,339373,TRUE,2021-12-20T13:06:26Z,word,left,mismatch,1,9.722222222222223
47,245,L,valid,551,occhiali,right_mismatch,19.52718894,2021-12-20T13:30:13Z,339373,TRUE,2021-12-20T13:06:26Z,word,right,mismatch,1,9.722222222222223
55,254,L,valid,551,uva,right_mismatch,19.52718894,2021-12-20T13:30:13Z,339373,TRUE,2021-12-20T13:06:26Z,word,right,mismatch,1,9.722222222222223
70,158,A,valid,452,bicchiere,left_mismatch,19.52718894,2021-12-20T13:30:13Z,339373,TRUE,2021-12-20T13:06:26Z,word,left,mismatch,1,9.722222222222223
99,242,L,valid,461,mandorla,right_mismatch,19.52718894,2021-12-20T13:30:13Z,339373,TRUE,2021-12-20T13:06:26Z,word,right,mismatch,1,9.722222222222223
105,241,L,valid,465,frullatore,right_mismatch,19.52718894,2021-12-20T13:30:13Z,339373,TRUE,2021-12-20T13:06:26Z,word,right,mismatch,1,9.722222222222223
115,248,L,valid,452,pomodoro,right_mismatch,19.52718894,2021-12-20T13:30:13Z,339373,TRUE,2021-12-20T13:06:26Z,word,right,mismatch,1,9.722222222222223
130,176,A,valid,501,uva,left_mismatch,19.52718894,2021-12-20T13:30:13Z,339373,TRUE,2021-12-20T13:06:26Z,word,left,mismatch,1,9.722222222222223
131,160,A,valid,486,cervo,left_mismatch,19.52718894,2021-12-20T13:30:13Z,339373,TRUE,2021-12-20T13:06:26Z,word,left,mismatch,1,9.722222222222223
5,47,A,invalid,700,mandorla,left_match,27.23062932,2021-12-20T13:26:25Z,339388,TRUE,2021-12-20T13:10:13Z,word,left,match,1,10.416666666666668
13,43,A,invalid,599,cervo,left_match,27.23062932,2021-12-20T13:26:25Z,339388,TRUE,2021-12-20T13:10:13Z,word,left,match,1,10.416666666666668
19,45,A,invalid,638,coniglio,left_match,27.23062932,2021-12-20T13:26:25Z,339388,TRUE,2021-12-20T13:10:13Z,word,left,match,1,10.416666666666668
25,126,L,invalid,648,melone,right_match,27.23062932,2021-12-20T13:26:25Z,339388,TRUE,2021-12-20T13:10:13Z,word,right,match,1,10.416666666666668
35,54,A,invalid,733,rasoio,left_match,27.23062932,2021-12-20T13:26:25Z,339388,TRUE,2021-12-20T13:10:13Z,word,left,match,1,10.416666666666668
47,127,L,invalid,431,mucca,right_match,27.23062932,2021-12-20T13:26:25Z,339388,TRUE,2021-12-20T13:10:13Z,word,right,match,1,10.416666666666668
50,59,A,invalid,558,uva,left_match,27.23062932,2021-12-20T13:26:25Z,339388,TRUE,2021-12-20T13:10:13Z,word,left,match,1,10.416666666666668
62,50,A,invalid,611,occhiali,left_match,27.23062932,2021-12-20T13:26:25Z,339388,TRUE,2021-12-20T13:10:13Z,word,left,match,1,10.416666666666668
76,58,A,invalid,541,termometro,left_match,27.23062932,2021-12-20T13:26:25Z,339388,TRUE,2021-12-20T13:10:13Z,word,left,match,1,10.416666666666668
92,121,L,invalid,502,cervo,right_match,27.23062932,2021-12-20T13:26:25Z,339388,TRUE,2021-12-20T13:10:13Z,word,right,match,1,10.416666666666668
133,130,L,invalid,528,pistola,right_match,27.23062932,2021-12-20T13:26:25Z,339388,TRUE,2021-12-20T13:10:13Z,word,right,match,1,10.416666666666668
134,134,L,invalid,630,telecomando,right_match,27.23062932,2021-12-20T13:26:25Z,339388,TRUE,2021-12-20T13:10:13Z,word,right,match,1,10.416666666666668
141,41,A,invalid,509,bicchiere,left_match,27.23062932,2021-12-20T13:26:25Z,339388,TRUE,2021-12-20T13:10:13Z,word,left,match,1,10.416666666666668
142,137,L,invalid,420,uva,right_match,27.23062932,2021-12-20T13:26:25Z,339388,TRUE,2021-12-20T13:10:13Z,word,right,match,1,10.416666666666668
144,132,L,invalid,506,rasoio,right_match,27.23062932,2021-12-20T13:26:25Z,339388,TRUE,2021-12-20T13:10:13Z,word,right,match,1,10.416666666666668
15,207,A,invalid,612,pinza,left_mismatch,27.23062932,2021-12-20T13:26:25Z,339388,TRUE,2021-12-20T13:10:13Z,word,left,mismatch,1,13.194444444444445
22,284,L,invalid,690,occhiali,right_mismatch,27.23062932,2021-12-20T13:26:25Z,339388,TRUE,2021-12-20T13:10:13Z,word,right,mismatch,1,13.194444444444445
33,206,A,invalid,645,occhiali,left_mismatch,27.23062932,2021-12-20T13:26:25Z,339388,TRUE,2021-12-20T13:10:13Z,word,left,mismatch,1,13.194444444444445
38,197,A,invalid,635,bicchiere,left_mismatch,27.23062932,2021-12-20T13:26:25Z,339388,TRUE,2021-12-20T13:10:13Z,word,left,mismatch,1,13.194444444444445
51,213,A,invalid,694,telefono,left_mismatch,27.23062932,2021-12-20T13:26:25Z,339388,TRUE,2021-12-20T13:10:13Z,word,left,mismatch,1,13.194444444444445
60,208,A,invalid,546,pistola,left_mismatch,27.23062932,2021-12-20T13:26:25Z,339388,TRUE,2021-12-20T13:10:13Z,word,left,mismatch,1,13.194444444444445
71,282,L,invalid,557,melone,right_mismatch,27.23062932,2021-12-20T13:26:25Z,339388,TRUE,2021-12-20T13:10:13Z,word,right,mismatch,1,13.194444444444445
75,214,A,invalid,413,termometro,left_mismatch,27.23062932,2021-12-20T13:26:25Z,339388,TRUE,2021-12-20T13:10:13Z,word,left,mismatch,1,13.194444444444445
85,212,A,invalid,485,telecomando,left_mismatch,27.23062932,2021-12-20T13:26:25Z,339388,TRUE,2021-12-20T13:10:13Z,word,left,mismatch,1,13.194444444444445
98,199,A,invalid,626,cervo,left_mismatch,27.23062932,2021-12-20T13:26:25Z,339388,TRUE,2021-12-20T13:10:13Z,word,left,mismatch,1,13.194444444444445
104,283,L,invalid,641,mucca,right_mismatch,27.23062932,2021-12-20T13:26:25Z,339388,TRUE,2021-12-20T13:10:13Z,word,right,mismatch,1,13.194444444444445
105,211,A,invalid,536,tartaruga,left_mismatch,27.23062932,2021-12-20T13:26:25Z,339388,TRUE,2021-12-20T13:10:13Z,word,left,mismatch,1,13.194444444444445
112,285,L,invalid,787,pinza,right_mismatch,27.23062932,2021-12-20T13:26:25Z,339388,TRUE,2021-12-20T13:10:13Z,word,right,mismatch,1,13.194444444444445
113,288,L,invalid,618,rasoio,right_mismatch,27.23062932,2021-12-20T13:26:25Z,339388,TRUE,2021-12-20T13:10:13Z,word,right,mismatch,1,13.194444444444445
118,202,A,invalid,529,frullatore,left_mismatch,27.23062932,2021-12-20T13:26:25Z,339388,TRUE,2021-12-20T13:10:13Z,word,left,mismatch,1,13.194444444444445
120,201,A,invalid,449,coniglio,left_mismatch,27.23062932,2021-12-20T13:26:25Z,339388,TRUE,2021-12-20T13:10:13Z,word,left,mismatch,1,13.194444444444445
122,205,A,invalid,472,mucca,left_mismatch,27.23062932,2021-12-20T13:26:25Z,339388,TRUE,2021-12-20T13:10:13Z,word,left,mismatch,1,13.194444444444445
135,196,A,invalid,403,banana,left_mismatch,27.23062932,2021-12-20T13:26:25Z,339388,TRUE,2021-12-20T13:10:13Z,word,left,mismatch,1,13.194444444444445
140,290,L,invalid,530,telecomando,right_mismatch,27.23062932,2021-12-20T13:26:25Z,339388,TRUE,2021-12-20T13:10:13Z,word,right,mismatch,1,13.194444444444445
1,91,L,valid,813,pistola,right_match,27.23062932,2021-12-20T13:26:25Z,339388,TRUE,2021-12-20T13:10:13Z,word,right,match,1,11.11111111111111
10,86,L,valid,597,mandorla,right_match,27.23062932,2021-12-20T13:26:25Z,339388,TRUE,2021-12-20T13:10:13Z,word,right,match,1,11.11111111111111
27,92,L,valid,528,pomodoro,right_match,27.23062932,2021-12-20T13:26:25Z,339388,TRUE,2021-12-20T13:10:13Z,word,right,match,1,11.11111111111111
39,16,A,valid,561,tartaruga,left_match,27.23062932,2021-12-20T13:26:25Z,339388,TRUE,2021-12-20T13:10:13Z,word,left,match,1,11.11111111111111
54,1,A,valid,527,banana,left_match,27.23062932,2021-12-20T13:26:25Z,339388,TRUE,2021-12-20T13:10:13Z,word,left,match,1,11.11111111111111
66,80,L,valid,467,bicchiere,right_match,27.23062932,2021-12-20T13:26:25Z,339388,TRUE,2021-12-20T13:10:13Z,word,right,match,1,11.11111111111111
70,13,A,valid,396,pistola,left_match,27.23062932,2021-12-20T13:26:25Z,339388,TRUE,2021-12-20T13:10:13Z,word,left,match,1,11.11111111111111
77,98,L,valid,543,uva,right_match,27.23062932,2021-12-20T13:26:25Z,339388,TRUE,2021-12-20T13:10:13Z,word,right,match,1,11.11111111111111
80,4,A,valid,406,cervo,left_match,27.23062932,2021-12-20T13:26:25Z,339388,TRUE,2021-12-20T13:10:13Z,word,left,match,1,11.11111111111111
84,89,L,valid,488,occhiali,right_match,27.23062932,2021-12-20T13:26:25Z,339388,TRUE,2021-12-20T13:10:13Z,word,right,match,1,11.11111111111111
88,18,A,valid,623,telefono,left_match,27.23062932,2021-12-20T13:26:25Z,339388,TRUE,2021-12-20T13:10:13Z,word,left,match,1,11.11111111111111
95,85,L,valid,843,frullatore,right_match,27.23062932,2021-12-20T13:26:25Z,339388,TRUE,2021-12-20T13:10:13Z,word,right,match,1,11.11111111111111
99,15,A,valid,496,rasoio,left_match,27.23062932,2021-12-20T13:26:25Z,339388,TRUE,2021-12-20T13:10:13Z,word,left,match,1,11.11111111111111
101,9,A,valid,350,melone,left_match,27.23062932,2021-12-20T13:26:25Z,339388,TRUE,2021-12-20T13:10:13Z,word,left,match,1,11.11111111111111
111,84,L,valid,482,coniglio,right_match,27.23062932,2021-12-20T13:26:25Z,339388,TRUE,2021-12-20T13:10:13Z,word,right,match,1,11.11111111111111
121,81,L,valid,414,cane,right_match,27.23062932,2021-12-20T13:26:25Z,339388,TRUE,2021-12-20T13:10:13Z,word,right,match,1,11.11111111111111
7,170,A,valid,872,pomodoro,left_mismatch,27.23062932,2021-12-20T13:26:25Z,339388,TRUE,2021-12-20T13:10:13Z,word,left,mismatch,1,12.5
14,238,L,valid,685,cervo,right_mismatch,27.23062932,2021-12-20T13:26:25Z,339388,TRUE,2021-12-20T13:10:13Z,word,right,mismatch,1,12.5
16,250,L,valid,598,tartaruga,right_mismatch,27.23062932,2021-12-20T13:26:25Z,339388,TRUE,2021-12-20T13:10:13Z,word,right,mismatch,1,12.5
37,168,A,valid,481,pinza,left_mismatch,27.23062932,2021-12-20T13:26:25Z,339388,TRUE,2021-12-20T13:10:13Z,word,left,mismatch,1,12.5
